Susceptible,Infected,Recover,Dead,Iter,Zone
27,86,63,28,60,1
27,74,60,27,60,2
23,87,69,32,60,3
24,65,72,27,60,4
25,87,61,20,60,5
29,75,57,35,60,6
29,86,70,26,60,7
15,80,64,39,60,8
27,91,51,25,60,9
24,87,70,39,61,0
26,84,66,27,61,1
26,72,61,27,61,2
23,81,71,35,61,3
23,60,78,29,61,4
23,83,67,20,61,5
29,71,59,37,61,6
28,85,74,24,61,7
13,80,64,40,61,8
24,87,55,28,61,9
22,86,70,41,62,0
25,82,68,29,62,1
25,67,64,29,62,2
22,81,70,35,62,3
23,60,80,30,62,4
20,83,72,21,62,5
29,69,62,36,62,6
25,82,78,24,62,7
12,74,67,43,62,8
22,85,59,28,62,9
22,85,70,41,63,0
22,77,74,29,63,1
24,64,66,31,63,2
21,76,74,37,63,3
21,60,82,30,63,4
20,83,75,24,63,5
29,63,65,37,63,6
22,78,80,26,63,7
12,68,73,46,63,8
22,80,62,29,63,9
22,82,72,42,64,0
19,74,78,32,64,1
23,59,67,33,64,2
21,71,76,40,64,3
21,58,83,30,64,4
21,83,76,25,64,5
29,56,69,38,64,6
21,76,82,28,64,7
11,65,75,47,64,8
20,80,65,30,64,9
19,81,74,42,65,0
17,75,81,33,65,1
21,60,69,32,65,2
20,66,79,40,65,3
21,53,86,31,65,4
21,79,76,29,65,5
28,51,71,42,65,6
22,73,85,27,65,7
11,65,75,50,65,8
20,76,69,30,65,9
19,77,75,46,66,0
16,74,82,34,66,1
21,57,71,33,66,2
20,63,81,39,66,3
18,52,88,32,66,4
21,79,80,29,66,5
28,51,71,41,66,6
21,68,88,29,66,7
11,63,78,49,66,8
20,68,72,35,66,9
17,77,75,47,67,0
15,69,88,35,67,1
20,56,73,34,67,2
19,63,83,40,67,3
18,47,91,35,67,4
20,77,82,30,67,5
27,46,73,43,67,6
21,62,94,28,67,7
11,55,85,49,67,8
18,66,75,36,67,9
16,74,79,48,68,0
14,69,90,34,68,1
20,52,79,33,68,2
18,61,83,42,68,3
15,48,92,35,68,4
19,73,83,34,68,5
28,43,73,46,68,6
21,60,95,29,68,7
10,53,85,50,68,8
18,61,79,38,68,9
14,73,81,48,69,0
13,67,91,36,69,1
19,50,83,33,69,2
17,57,87,42,69,3
15,45,94,34,69,4
19,68,89,34,69,5
25,41,75,50,69,6
21,60,94,32,69,7
8,52,87,50,69,8
19,56,80,41,69,9
12,71,85,50,70,0
13,65,93,35,70,1
19,47,84,33,70,2
17,52,88,45,70,3
15,46,95,36,70,4
18,66,87,36,70,5
23,42,74,50,70,6
21,58,96,33,70,7
7,50,89,50,70,8
17,57,85,40,70,9
11,69,90,50,71,0
12,63,95,34,71,1
18,49,83,33,71,2
17,49,89,48,71,3
14,45,97,36,71,4
17,61,94,37,71,5
24,41,73,51,71,6
20,56,98,32,71,7
7,48,92,50,71,8
17,52,85,43,71,9
11,67,90,49,72,0
12,57,98,35,72,1
16,48,86,33,72,2
17,50,90,49,72,3
14,42,98,38,72,4
16,54,101,38,72,5
22,42,73,51,72,6
19,54,104,32,72,7
7,46,92,52,72,8
17,49,88,43,72,9
12,65,90,49,73,0
10,56,101,35,73,1
15,48,88,32,73,2
17,47,91,51,73,3
13,41,101,37,73,4
15,51,105,38,73,5
19,39,77,53,73,6
20,50,105,35,73,7
7,43,93,54,73,8
16,47,89,45,73,9
10,65,90,50,74,0
8,56,101,35,74,1
14,46,87,35,74,2
17,45,92,51,74,3
12,39,103,37,74,4
15,52,105,38,74,5
18,40,77,53,74,6
20,44,110,38,74,7
6,40,98,53,74,8
17,45,91,47,74,9
9,63,93,52,75,0
8,54,100,39,75,1
12,42,93,36,75,2
16,42,92,52,75,3
12,41,103,38,75,4
15,50,104,41,75,5
19,37,77,54,75,6
19,42,111,37,75,7
6,38,99,53,75,8
17,43,95,46,75,9
8,60,96,53,76,0
7,52,100,39,76,1
12,39,94,38,76,2
17,40,92,54,76,3
12,41,105,40,76,4
14,47,108,41,76,5
17,38,78,55,76,6
19,35,114,38,76,7
6,36,101,53,76,8
17,39,97,48,76,9
8,56,99,54,77,0
7,51,98,40,77,1
12,38,94,38,77,2
16,39,95,54,77,3
12,39,106,40,77,4
15,47,108,42,77,5
16,34,79,59,77,6
19,30,119,39,77,7
6,37,101,53,77,8
17,39,97,47,77,9
8,55,102,53,78,0
7,48,101,43,78,1
12,34,93,42,78,2
14,40,95,54,78,3
12,38,105,39,78,4
12,46,112,43,78,5
16,33,79,58,78,6
