Susceptible,Infected,Recover,Dead,Iter,Zone
23,8,16,0,88,2
25,14,21,1,88,3
13,5,14,0,88,4
24,11,16,0,88,5
27,15,17,1,88,6
20,13,11,0,88,7
18,13,24,1,88,8
15,15,16,1,88,9
23,13,16,0,89,0
19,9,14,4,89,1
24,8,17,0,89,2
24,13,21,1,89,3
13,4,14,0,89,4
24,12,16,0,89,5
27,13,17,2,89,6
19,14,11,0,89,7
18,14,26,1,89,8
16,14,18,1,89,9
24,11,17,0,90,0
17,9,13,4,90,1
24,9,16,0,90,2
21,14,22,1,90,3
12,7,14,0,90,4
25,12,17,0,90,5
26,12,17,2,90,6
17,14,11,0,90,7
17,14,27,1,90,8
19,15,18,1,90,9
23,10,17,0,91,0
16,9,13,4,91,1
24,9,14,0,91,2
20,13,22,1,91,3
14,7,15,0,91,4
27,11,18,0,91,5
26,13,17,2,91,6
15,15,12,0,91,7
13,15,30,1,91,8
19,15,19,1,91,9
22,9,17,0,92,0
16,8,13,4,92,1
22,10,13,0,92,2
22,12,21,1,92,3
16,6,13,0,92,4
27,11,19,0,92,5
24,11,20,2,92,6
13,15,16,0,92,7
12,18,29,1,92,8
21,14,21,1,92,9
21,7,18,0,93,0
18,5,14,4,93,1
20,11,13,0,93,2
22,12,22,0,93,3
14,7,13,0,93,4
26,10,22,0,93,5
24,13,21,2,93,6
14,14,16,0,93,7
15,18,26,2,93,8
21,13,21,1,93,9
22,4,18,0,94,0
18,4,15,4,94,1
21,10,12,1,94,2
22,11,26,0,94,3
13,7,14,0,94,4
27,10,25,0,94,5
23,12,20,2,94,6
13,15,15,0,94,7
13,18,27,2,94,8
22,13,20,1,94,9
23,4,16,0,95,0
17,5,16,4,95,1
22,8,15,1,95,2
22,11,27,0,95,3
14,7,13,0,95,4
25,11,28,0,95,5
22,13,20,2,95,6
12,14,14,0,95,7
14,18,26,2,95,8
20,13,20,1,95,9
23,6,14,0,96,0
18,4,15,4,96,1
23,7,17,1,96,2
21,9,27,0,96,3
13,7,13,0,96,4
24,10,31,0,96,5
22,14,20,2,96,6
11,11,16,0,96,7
15,20,24,2,96,8
21,13,21,1,96,9
22,5,17,0,97,0
18,3,14,4,97,1
24,8,18,1,97,2
24,9,26,0,97,3
12,8,12,0,97,4
25,8,31,0,97,5
24,14,19,2,97,6
11,9,17,0,97,7
13,20,25,2,97,8
18,14,22,1,97,9
21,6,18,0,98,0
16,5,14,4,98,1
23,7,19,1,98,2
23,9,27,0,98,3
13,7,12,0,98,4
25,10,32,0,98,5
24,14,16,2,98,6
10,7,19,0,98,7
14,20,23,2,98,8
20,13,23,1,98,9
20,6,17,0,99,0
15,5,16,4,99,1
25,5,22,1,99,2
22,8,27,0,99,3
13,9,12,1,99,4
24,12,31,0,99,5
22,13,19,3,99,6
10,8,16,0,99,7
13,19,23,2,99,8
22,14,20,1,99,9
19,5,19,0,100,0
14,5,18,3,100,1
25,7,20,1,100,2
22,7,26,0,100,3
14,11,10,1,100,4
23,13,33,0,100,5
21,12,21,3,100,6
11,6,17,1,100,7
14,18,22,2,100,8
22,14,19,1,100,9
18,5,17,0,101,0
14,5,18,3,101,1
25,9,18,0,101,2
21,8,25,0,101,3
11,12,12,2,101,4
25,13,33,0,101,5
22,12,22,3,101,6
10,4,19,1,101,7
13,18,23,2,101,8
23,13,20,1,101,9
18,5,15,0,102,0
13,6,16,3,102,1
24,8,20,0,102,2
23,7,26,0,102,3
11,12,13,2,102,4
25,11,34,0,102,5
21,16,20,3,102,6
7,4,22,1,102,7
14,17,25,2,102,8
23,11,21,1,102,9
18,5,16,0,103,0
14,7,16,1,103,1
22,7,20,0,103,2
23,5,27,1,103,3
10,11,16,3,103,4
25,10,34,0,103,5
20,16,21,2,103,6
8,4,20,3,103,7
16,15,24,3,103,8
23,12,22,0,103,9
17,3,18,0,104,0
15,6,15,1,104,1
21,7,18,0,104,2
22,5,26,1,104,3
10,10,16,3,104,4
26,9,36,0,104,5
18,14,22,2,104,6
11,5,20,3,104,7
15,18,22,3,104,8
22,14,26,0,104,9
17,2,22,0,105,0
16,6,15,1,105,1
20,6,19,0,105,2
21,5,26,1,105,3
11,10,15,3,105,4
27,9,35,0,105,5
18,12,22,2,105,6
9,6,22,3,105,7
16,14,23,3,105,8
22,11,30,0,105,9
18,2,22,0,106,0
15,4,17,0,106,1
20,5,20,0,106,2
21,5,27,2,106,3
11,9,16,2,106,4
26,10,34,1,106,5
18,11,22,2,106,6
11,8,21,3,106,7
14,13,25,3,106,8
22,11,29,0,106,9
16,2,23,0,107,0
14,3,20,0,107,1
20,5,20,0,107,2
20,5,27,2,107,3
12,10,15,2,107,4
27,9,38,2,107,5
