Susceptible,Infected,Recover,Dead,Iter,Zone
8,23,126,47,92,2
5,25,130,43,92,3
9,19,114,50,92,4
17,17,145,54,92,5
10,11,118,58,92,6
8,11,127,50,92,7
3,16,99,48,92,8
10,14,108,55,92,9
12,19,127,59,93,0
9,17,127,50,93,1
8,22,131,47,93,2
5,23,129,45,93,3
9,19,114,50,93,4
16,17,145,54,93,5
10,10,120,56,93,6
8,11,126,50,93,7
3,15,99,51,93,8
11,13,107,56,93,9
12,19,127,58,94,0
8,17,128,49,94,1
8,20,131,51,94,2
5,19,133,49,94,3
8,19,114,51,94,4
16,18,143,54,94,5
11,9,120,56,94,6
8,11,126,50,94,7
4,15,98,49,94,8
10,12,110,54,94,9
12,14,131,60,95,0
8,15,128,48,95,1
8,17,137,51,95,2
4,21,134,49,95,3
8,18,114,51,95,4
16,17,143,55,95,5
11,9,118,57,95,6
8,10,125,50,95,7
5,12,100,50,95,8
9,13,110,54,95,9
12,13,133,60,96,0
8,13,129,49,96,1
8,15,139,50,96,2
3,21,135,48,96,3
8,17,112,53,96,4
14,17,143,58,96,5
12,6,120,57,96,6
8,11,127,48,96,7
3,14,99,51,96,8
9,13,110,54,96,9
12,13,134,62,97,0
8,12,128,51,97,1
8,15,138,50,97,2
3,17,137,47,97,3
8,16,113,55,97,4
13,17,144,56,97,5
12,6,120,55,97,6
8,11,128,48,97,7
3,14,99,50,97,8
9,13,112,55,97,9
12,13,133,63,98,0
8,12,129,50,98,1
8,11,141,49,98,2
3,14,135,50,98,3
8,17,116,55,98,4
13,17,144,56,98,5
12,5,119,55,98,6
8,9,130,49,98,7
3,12,99,50,98,8
9,12,113,58,98,9
12,11,132,64,99,0
9,10,131,53,99,1
7,10,140,50,99,2
3,14,135,49,99,3
8,17,116,54,99,4
13,17,146,55,99,5
12,5,123,52,99,6
8,7,132,50,99,7
3,11,100,51,99,8
9,11,112,58,99,9
12,10,134,63,100,0
8,12,133,53,100,1
6,10,144,48,100,2
3,12,135,49,100,3
8,15,114,56,100,4
13,16,145,55,100,5
13,5,123,53,100,6
8,6,130,51,100,7
3,11,101,51,100,8
9,10,114,58,100,9
12,10,132,66,101,0
8,12,133,52,101,1
6,9,145,46,101,2
3,13,135,51,101,3
8,13,118,55,101,4
13,15,142,58,101,5
13,4,122,55,101,6
8,6,131,49,101,7
3,10,103,49,101,8
9,10,114,59,101,9
12,9,132,66,102,0
8,11,134,53,102,1
6,9,144,46,102,2
3,10,135,52,102,3
8,12,122,55,102,4
13,12,145,58,102,5
13,6,122,54,102,6
8,6,131,47,102,7
3,10,103,48,102,8
8,10,115,61,102,9
12,10,131,67,103,0
8,11,134,54,103,1
6,8,146,45,103,2
3,9,134,53,103,3
8,11,124,56,103,4
13,9,150,58,103,5
10,7,121,55,103,6
8,5,133,47,103,7
3,9,103,47,103,8
8,10,113,61,103,9
11,11,132,64,104,0
8,11,133,54,104,1
6,8,147,45,104,2
3,9,133,52,104,3
8,10,124,56,104,4
13,7,149,62,104,5
9,8,123,56,104,6
8,5,130,48,104,7
4,9,103,48,104,8
8,10,115,60,104,9
10,11,133,64,105,0
6,10,133,54,105,1
6,7,147,48,105,2
4,7,137,52,105,3
8,10,121,57,105,4
13,7,149,61,105,5
9,9,126,53,105,6
8,4,131,48,105,7
4,7,102,49,105,8
9,9,116,61,105,9
10,10,132,65,106,0
6,10,133,54,106,1
6,6,149,47,106,2
4,5,139,55,106,3
7,9,120,58,106,4
13,6,149,61,106,5
9,9,128,51,106,6
8,2,133,50,106,7
5,7,102,49,106,8
9,9,114,61,106,9
10,9,134,67,107,0
6,9,132,56,107,1
6,6,148,47,107,2
4,5,141,56,107,3
7,9,120,57,107,4
14,6,148,61,107,5
8,9,127,51,107,6
7,2,132,50,107,7
5,7,104,49,107,8
9,8,114,60,107,9
10,9,134,66,108,0
7,9,131,56,108,1
6,6,146,47,108,2
5,4,140,57,108,3
6,9,123,56,108,4
13,6,150,61,108,5
8,8,126,52,108,6
7,2,131,50,108,7
5,7,106,50,108,8
9,6,117,59,108,9
9,8,135,66,109,0
7,9,132,55,109,1
7,5,147,46,109,2
5,4,141,57,109,3
6,8,122,57,109,4
13,6,151,60,109,5
8,8,126,52,109,6
7,2,130,51,109,7
5,6,107,51,109,8
9,5,118,59,109,9
9,7,138,66,110,0
7,8,131,56,110,1
7,5,146,45,110,2
5,4,143,56,110,3
6,7,123,58,110,4
13,5,154,59,110,5
8,8,123,53,110,6
